Product,Category,Brand,Description,Cost_Price,Sale_Price,"Image url",Date,Customer_Type,Discount_Band,Units_Sold,Total_Revenue,Total_Cost,Month,Year,Discount_Band,Discount,Total_Revenue_After_Discount
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-09 00:00:00",Government," High ",4,916,640,January,2023,High,5,870.20
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-09 00:00:00",Government," High ",4,916,640,January,2023,Medium,10,824.40
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-09 00:00:00",Government," High ",4,916,640,January,2023,Low,6,861.04
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-09 00:00:00",Government," High ",4,916,640,January,2023,None,0,916.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-09 00:00:00",Enterprise," High ",7,1393,630,January,2023,High,5,1323.35
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-09 00:00:00",Enterprise," High ",7,1393,630,January,2023,Medium,10,1253.70
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-09 00:00:00",Enterprise," High ",7,1393,630,January,2023,Low,6,1309.42
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-09 00:00:00",Enterprise," High ",7,1393,630,January,2023,None,0,1393.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-08 00:00:00","Small Business"," None ",10,2290,1600,January,2023,High,5,2175.50
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-08 00:00:00","Small Business"," None ",10,2290,1600,January,2023,Medium,10,2061.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-08 00:00:00","Small Business"," None ",10,2290,1600,January,2023,Low,6,2152.60
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-08 00:00:00","Small Business"," None ",10,2290,1600,January,2023,None,0,2290.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-08 00:00:00",Government," None ",9,1521,1062,January,2023,High,5,1444.95
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-08 00:00:00",Government," None ",9,1521,1062,January,2023,Medium,10,1368.90
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-08 00:00:00",Government," None ",9,1521,1062,January,2023,Low,6,1429.74
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-08 00:00:00",Government," None ",9,1521,1062,January,2023,None,0,1521.00
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-08 00:00:00",Enterprise," None ",28,5572,2520,January,2023,High,5,5293.40
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-08 00:00:00",Enterprise," None ",28,5572,2520,January,2023,Medium,10,5014.80
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-08 00:00:00",Enterprise," None ",28,5572,2520,January,2023,Low,6,5237.68
"AudioBox USB 96 Studio","Recording Bundle",PreSonus,"A complete recording bundle that includes an audio interface, M7 condenser microphone, headphones, and software. This all-in-one package is designed for musicians, podcasters, and streamers looking for an affordable, portable recording setup.",90,199,https://absentdata.com/wp-content/uploads/2024/11/AudioBox-USB-96-Studio.png,"2023-01-08 00:00:00",Enterprise," None ",28,5572,2520,January,2023,None,0,5572.00
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2023-01-08 00:00:00",Creator," None ",21,3129,2184,January,2023,High,5,2972.55
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2023-01-08 00:00:00",Creator," None ",21,3129,2184,January,2023,Medium,10,2816.10
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2023-01-08 00:00:00",Creator," None ",21,3129,2184,January,2023,Low,6,2941.26
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2023-01-08 00:00:00",Creator," None ",21,3129,2184,January,2023,None,0,3129.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-08 00:00:00",Government," Low ",18,4122,2880,January,2023,High,5,3915.90
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-08 00:00:00",Government," Low ",18,4122,2880,January,2023,Medium,10,3709.80
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-08 00:00:00",Government," Low ",18,4122,2880,January,2023,Low,6,3874.68
